state_abbr,state_name,month,apps_18plus,apps_18_to_24,apps_18_to_19,apps_18plus_cumsum,apps_18_to_24_cumsum,apps_18_to_19_cumsum,age_18plus_pop,age_18_24_pop,age_18_19_pop,apps_18plus_share_of_population,apps_18_to_24_share_of_age_18_24_pop,apps_18_to_19_share_of_age_18_19_pop
AZ,Arizona,2025-03-01,11723,2048,453,751671.0,111066.0,7693.0,27084048.0,1443334.0,409474.0,0.02775327380899635,0.0769510037177812,0.018787517644587935
AZ,Arizona,2025-04-01,12081,2239,454,763752.0,113305.0,8147.0,27084048.0,1443334.0,409474.0,0.028199329730917624,0.07850227320911168,0.01989625714941608
AZ,Arizona,2025-05-01,13489,2527,522,777241.0,115832.0,8669.0,27084048.0,1443334.0,409474.0,0.028697371973347558,0.08025308071451237,0.021171063364218486
AZ,Arizona,2025-06-01,13375,2337,557,790616.0,118169.0,9226.0,27084048.0,1443334.0,409474.0,0.029191205096077217,0.08187224855785286,0.022531345091507643
AZ,Arizona,2025-07-01,13050,1719,392,803666.0,119888.0,9618.0,27084048.0,1443334.0,409474.0,0.029673038535450832,0.08306324107933437,0.023488670831359255
AZ,Arizona,2025-08-01,11118,1732,437,814784.0,121620.0,10055.0,27084048.0,1443334.0,409474.0,0.030083538472535566,0.08426324052506211,0.024555893658693838
CA,California,2019-01-01,27598,759,0,27598.0,759.0,0.0,140353880.0,7188382.0,2113490.0,0.00019663154306813607,0.00010558704309259024,0.0
CA,California,2019-02-01,25534,843,1,53132.0,1602.0,1.0,140353880.0,7188382.0,2113490.0,0.00037855740076441066,0.00022285960874088217,4.731510440077786e-07
CA,California,2019-03-01,30690,1224,0,83820.0,2826.0,1.0,140353880.0,7188382.0,2113490.0,0.0005972047228049556,0.00039313436598110676,4.731510440077786e-07
CA,California,2019-04-01,27914,1212,0,111733.0,4038.0,1.0,140353880.0,7188382.0,2113490.0,0.0007960805928557158,0.0005617397628562311,4.731510440077786e-07
CA,California,2019-05-01,31151,1338,0,142886.0,5376.0,1.0,140353880.0,7188382.0,2113490.0,0.001018040969013468,0.0007478734435649079,4.731510440077786e-07
CA,California,2019-06-01,32969,1637,0,175853.0,7013.0,1.0,140353880.0,7188382.0,2113490.0,0.0012529258186521099,0.0009756020200373325,4.731510440077786e-07
CA,California,2019-07-01,35702,2039,0,211555.0,9052.0,1.0,140353880.0,7188382.0,2113490.0,0.001507297126377981,0.001259254168740615,4.731510440077786e-07
CA,California,2019-08-01,31590,1739,1,243083.0,10790.0,2.0,140353880.0,7188382.0,2113490.0,0.0017319293203721907,0.0015010331949526334,9.463020880155572e-07
CA,California,2019-09-01,28692,1728,1,271710.0,12514.0,3.0,140353880.0,7188382.0,2113490.0,0.0019358923315835658,0.0017408646340720346,1.4194531320233357e-06
CA,California,2019-10-01,27069,1797,0,298778.0,14311.0,3.0,140353880.0,7188382.0,2113490.0,0.002128747705442842,0.0019908513487457958,1.4194531320233357e-06
CA,California,2019-11-01,27165,1760,1,325993.0,16073.0,4.0,140353880.0,7188382.0,2113490.0,0.0023226504318940096,0.0022359690956880143,1.8926041760311145e-06
CA,California,2019-12-01,27999,2092,0,353940.0,18163.0,4.0,140353880.0,7188382.0,2113490.0,0.002521768546761942,0.002526716025942973,1.8926041760311145e-06
CA,California,2020-01-01,34084,2349,0,388041.0,20514.0,4.0,140353880.0,7188382.0,2113490.0,0.0027647329735380312,0.0028537715441388617,1.8926041760311145e-06
CA,California,2020-02-01,29705,2015,0,417858.0,22532.0,4.0,140353880.0,7188382.0,2113490.0,0.002977174553350431,0.003134502312203219,1.8926041760311145e-06
CA,California,2020-03-01,70944,3819,1,488800.0,26351.0,5.0,140353880.0,7188382.0,2113490.0,0.003482625489227658,0.0036657762483963707,2.365755220038893e-06
CA,California,2020-04-01,69592,7043,1,558182.0,33385.0,6.0,140353880.0,7188382.0,2113490.0,0.003976961662905222,0.004644299649072628,2.8389062640466714e-06
CA,California,2020-05-01,63096,8903,4,621326.0,42287.0,10.0,140353880.0,7188382.0,2113490.0,0.004426853037479263,0.005882686813249491,4.731510440077786e-06
CA,California,2020-06-01,52628,7992,1,673983.0,50282.0,11.0,140353880.0,7188382.0,2113490.0,0.004802026135650827,0.006994898156497526,5.204661484085565e-06
CA,California,2020-07-01,63458,8528,5,737469.0,58810.0,16.0,140353880.0,7188382.0,2113490.0,0.005254354208091718,0.008181256922628765,7.570416704124458e-06
CA,California,2020-08-01,73053,8613,2,810626.0,67430.0,18.0,140353880.0,7188382.0,2113490.0,0.005775586681322953,0.00938041411822577,8.516718792140015e-06
CA,California,2020-09-01,68595,7355,3,879217.0,74785.0,21.0,140353880.0,7188382.0,2113490.0,0.006264287100577483,0.01040359290866846,9.936171924163351e-06
CA,California,2020-10-01,74088,7010,3,953305.0,81795.0,24.0,140353880.0,7188382.0,2113490.0,0.006792152806890697,0.011378777588614518,1.1355625056186686e-05
CA,California,2020-11-01,91700,7016,7,1045005.0,88811.0,31.0,140353880.0,7188382.0,2113490.0,0.007445501328499077,0.012354796948743125,1.4667682364241136e-05
CA,California,2020-12-01,109266,7815,2,1154281.0,96626.0,33.0,140353880.0,7188382.0,2113490.0,0.008224076170890323,0.013441967886514656,1.5613984452256694e-05
CA,California,2021-01-01,109948,8489,14,1264229.0,105115.0,47.0,140353880.0,7188382.0,2113490.0,0.009007438910844502,0.01462290123145932,2.2238099068365595e-05
CA,California,2021-02-01,97538,6195,12,1361767.0,111310.0,59.0,140353880.0,7188382.0,2113490.0,0.009702382292530851,0.015484708519942318,2.7915911596458936e-05
CA,California,2021-03-01,95373,9680,5,1457140.0,120990.0,64.0,140353880.0,7188382.0,2113490.0,0.010381900379241386,0.01683132588112318,3.0281666816497832e-05
CA,California,2021-04-01,75805,7879,6,1532945.0,128869.0,70.0,140353880.0,7188382.0,2113490.0,0.010921999448821792,0.017927400074175245,3.31205730805445e-05
CA,California,2021-05-01,74173,8227,15,1607118.0,137096.0,85.0,140353880.0,7188382.0,2113490.0,0.011450470767177937,0.01907188571781522,4.021783874066118e-05
CA,California,2021-06-01,81265,6976,5,1688383.0,144072.0,90.0,140353880.0,7188382.0,2113490.0,0.012029471504457162,0.020042340543393492,4.258359396070008e-05
CA,California,2021-07-01,83857,6275,8,1772240.0,150347.0,98.0,140353880.0,7188382.0,2113490.0,0.012626939846621981,0.02091527690097716,4.63688023127623e-05
CA,California,2021-08-01,73578,5625,9,1845818.0,155972.0,107.0,140353880.0,7188382.0,2113490.0,0.013151171880677612,0.021697789572117897,5.062716170883231e-05
CA,California,2021-09-01,83909,5444,2,1929728.0,161416.0,109.0,140353880.0,7188382.0,2113490.0,0.013749017839763318,0.022455122724418373,5.157346379684787e-05
CA,California,2021-10-01,85377,3018,8,2015103.0,164434.0,117.0,140353880.0,7188382.0,2113490.0,0.014357301700530118,0.022874966856241085,5.53586721489101e-05
CA,California,2021-11-01,69890,3051,6,2084993.0,167485.0,123.0,140353880.0,7188382.0,2113490.0,0.014855257296770136,0.02329940172906782,5.819757841295677e-05
CA,California,2021-12-01,69571,4546,8,2154566.0,172031.0,131.0,140353880.0,7188382.0,2113490.0,0.015350954316332401,0.023931811080713294,6.1982786765019e-05
CA,California,2022-01-01,96564,6224,21,2251127.0,178255.0,152.0,140353880.0,7188382.0,2113490.0,0.016038936721948834,0.024797652656745287,7.191895868918235e-05
CA,California,2022-02-01,79519,3054,10,2330646.0,181309.0,162.0,140353880.0,7188382.0,2113490.0,0.016605497475381516,0.0252225048696633,7.665046912926013e-05
CA,California,2022-03-01,65382,2376,16,2396028.0,183685.0,178.0,140353880.0,7188382.0,2113490.0,0.01707133425880353,0.025553038221953147,8.42208858333846e-05
CA,California,2022-04-01,58520,2506,14,2454548.0,186191.0,192.0,140353880.0,7188382.0,2113490.0,0.017488280338242162,0.02590165631153158,9.084500044949349e-05
CA,California,2022-05-01,69130,3023,24,2523678.0,189214.0,216.0,140353880.0,7188382.0,2113490.0,0.017980821050333627,0.026322196010173084,0.00010220062550568017
CA,California,2022-06-01,74450,3860,42,2598128.0,193074.0,258.0,140353880.0,7188382.0,2113490.0,0.01851126595146497,0.026859173594280326,0.00012207296935400687
CA,California,2022-07-01,73357,3732,31,2671488.0,196806.0,289.0,140353880.0,7188382.0,2113490.0,0.019033944768751674,0.0273783446678265,0.00013674065171824802
CA,California,2022-08-01,72546,4107,31,2744034.0,200913.0,320.0,140353880.0,7188382.0,2113490.0,0.019550823960121373,0.02794968325278206,0.00015140833408248914
CA,California,2022-09-01,69017,3946,34,2813043.0,204858.0,354.0,140353880.0,7188382.0,2113490.0,0.020042502565657608,0.02849848547280876,0.00016749546957875363
CA,California,2022-10-01,62242,4308,40,2875285.0,209166.0,394.0,140353880.0,7188382.0,2113490.0,0.020485967327729022,0.02909778584387975,0.00018642151133906477
CA,California,2022-11-01,61156,6985,37,2936449.0,216152.0,431.0,140353880.0,7188382.0,2113490.0,0.02092175150412657,0.030069631803095607,0.00020392809996735257
CA,California,2022-12-01,67853,7329,28,3004302.0,223481.0,459.0,140353880.0,7188382.0,2113490.0,0.02140519378587895,0.03108919364608058,0.00021717632919957038
CA,California,2023-01-01,80256,4301,32,3084558.0,227782.0,491.0,140353880.0,7188382.0,2113490.0,0.021977005551966217,0.031687520223605256,0.0002323171626078193
CA,California,2023-02-01,56479,3699,32,3134338.0,230367.0,518.0,140353880.0,7188382.0,2113490.0,0.02233168046369648,0.0320471282689206,0.0002450922407960293
CA,California,2023-03-01,65712,5614,29,3206730.0,237094.0,552.0,140353880.0,7188382.0,2113490.0,0.02284746242854134,0.03298294386692304,0.00026117937629229377
CA,California,2023-04-01,61174,2245,23,3267923.0,239340.0,575.0,140353880.0,7188382.0,2113490.0,0.02328345322551824,0.033295392481924306,0.0002720618503044727
CA,California,2023-05-01,62669,1013,27,3330592.0,240353.0,602.0,140353880.0,7188382.0,2113490.0,0.023729960297499436,0.03343631431941152,0.0002848369284926827
CA,California,2023-06-01,68297,1090,24,3398889.0,241443.0,626.0,140353880.0,7188382.0,2113490.0,0.024216566011570184,0.033587947885908125,0.0002961925535488694
CA,California,2023-07-01,70464,1100,43,3469353.0,242543.0,669.0,140353880.0,7188382.0,2113490.0,0.02471861127031187,0.03374097258604231,0.0003165380484412039
CA,California,2023-08-01,61782,1199,40,3531135.0,243742.0,709.0,140353880.0,7188382.0,2113490.0,0.0251587986025039,0.03390776950918858,0.00033546409020151504
CA,California,2023-09-01,55003,982,51,3586138.0,244724.0,760.0,140353880.0,7188382.0,2113490.0,0.02555068659306034,0.03404437883239928,0.00035959479344591176
CA,California,2023-10-01,50154,1123,102,3636292.0,245847.0,862.0,140353880.0,7188382.0,2113490.0,0.0259080261977795,0.034200603139899914,0.00040785619993470514
CA,California,2023-11-01,48953,1446,160,3685245.0,247293.0,1022.0,140353880.0,7188382.0,2113490.0,0.026256808860574427,0.03440176106389449,0.00048356036697594975
CA,California,2023-12-01,48227,2205,322,3733472.0,249498.0,1344.0,140353880.0,7188382.0,2113490.0,0.026600418884037975,0.03470850603098166,0.0006359150031464545
CA,California,2024-01-01,57552,2054,290,3791024.0,251552.0,1634.0,140353880.0,7188382.0,2113490.0,0.027010468111034764,0.034994244880141315,0.0007731288059087102
CA,California,2024-02-01,51013,1551,288,3842037.0,253103.0,1922.0,140353880.0,7188382.0,2113490.0,0.0273739279598113,0.03521000970733052,0.0009093963065829505
CA,California,2024-03-01,50440,1299,227,3892477.0,254402.0,2149.0,140353880.0,7188382.0,2113490.0,0.02773330527093373,0.03539071796685262,0.0010168015935727163
CA,California,2024-04-01,52726,2094,388,3945203.0,256496.0,2537.0,140353880.0,7188382.0,2113490.0,0.028108969983587202,0.035682021350562615,0.0012003841986477344
CA,California,2024-05-01,54740,2510,423,3999943.0,259006.0,2960.0,140353880.0,7188382.0,2113490.0,0.02849898413923434,0.03603119589359608,0.0014005270902630246
CA,California,2024-06-01,57225,1427,304,4057168.0,260433.0,3264.0,140353880.0,7188382.0,2113490.0,0.028906703541077737,0.036229710663679256,0.0015443650076413893
CA,California,2024-07-01,58914,248,61,4116082.0,260681.0,3325.0,140353880.0,7188382.0,2113490.0,0.02932645681045654,0.036264210777891326,0.0015732272213258638
CA,California,2024-08-01,51020,142,22,4167102.0,260823.0,3347.0,140353880.0,7188382.0,2113490.0,0.029689966533166023,0.03628396487554501,0.001583636544294035
CA,California,2024-09-01,42756,134,22,4209858.0,260957.0,3369.0,140353880.0,7188382.0,2113490.0,0.029994596515607548,0.03630260606628863,0.0015940458672622062
CA,California,2024-10-01,46949,174,28,4256807.0,261131.0,3397.0,140353880.0,7188382.0,2113490.0,0.03032910098388445,0.036326811791582585,0.001607294096494424
CA,California,2024-11-01,44531,216,29,4301338.0,261347.0,3426.0,140353880.0,7188382.0,2113490.0,0.030646377570751875,0.036356860278154386,0.0016210154767706494
CA,California,2024-12-01,47122,256,24,4348460.0,261603.0,3450.0,140353880.0,7188382.0,2113490.0,0.030982114637657328,0.03639247329927653,0.001632371101826836
CA,California,2025-01-01,54451,225,40,4402911.0,261828.0,3490.0,140353880.0,7188382.0,2113490.0,0.031370069712358506,0.036423773806122155,0.0016512971435871473
CA,California,2025-02-01,44498,247,48,4447409.0,262075.0,3538.0,140353880.0,7188382.0,2113490.0,0.03168711117925632,0.03645813480697047,0.0016740083936995207
CA,California,2025-03-01,48526,323,54,4495935.0,262398.0,3592.0,140353880.0,7188382.0,2113490.0,0.03203285153214147,0.036503068423464416,0.0016995585500759408
CA,California,2025-04-01,47000,475,69,4542935.0,262873.0,3661.0,140353880.0,7188382.0,2113490.0,0.03236771936764413,0.03656914727124964,0.0017322059721124774
CA,California,2025-05-01,49825,842,148,4592760.0,263715.0,3809.0,140353880.0,7188382.0,2113490.0,0.03272271489751477,0.03668628072353417,0.0018022323266256286
CA,California,2025-06-01,48502,217,40,4641262.0,263932.0,3849.0,140353880.0,7188382.0,2113490.0,0.03306828425405838,0.03671646832346973,0.0018211583683859398
CA,California,2025-07-01,50316,515,95,4691578.0,264447.0,3944.0,140353880.0,7188382.0,2113490.0,0.03342677808408289,0.03678811170580529,0.001866107717566679
CA,California,2025-08-01,43016,125,28,4734594.0,264572.0,3972.0,140353880.0,7188382.0,2113490.0,0.033733260526891025,0.03680550087627508,0.0018793559467988965
CO,Colorado,2019-01-01,3715,127,0,3715.0,127.0,0.0,21265554.0,1078712.0,309082.0,0.00017469566040931734,0.00011773300009641127,0.0
CO,Colorado,2019-02-01,3569,148,0,7284.0,275.0,0.0,21265554.0,1078712.0,309082.0,0.00034252575785234657,0.0002549336616260874,0.0
CO,Colorado,2019-03-01,4293,179,0,11576.0,454.0,0.0,21265554.0,1078712.0,309082.0,0.0005443544992996656,0.00042087229955724975,0.0
CO,Colorado,2019-04-01,4299,189,1,15875.0,643.0,1.0,21265554.0,1078712.0,309082.0,0.0007465124115741353,0.0005960812524566334,3.235387372930161e-06
CO,Colorado,2019-05-01,4808,276,0,20684.0,919.0,1.0,21265554.0,1078712.0,309082.0,0.0009726527698267349,0.000851941945579543,3.235387372930161e-06
CO,Colorado,2019-06-01,5054,347,0,25733.0,1266.0,1.0,21265554.0,1078712.0,309082.0,0.0012100789850102189,0.0011736218749768242,3.235387372930161e-06
CO,Colorado,2019-07-01,4767,366,0,30503.0,1632.0,1.0,21265554.0,1078712.0,309082.0,0.0014343853915115496,0.001512915402813726,3.235387372930161e-06
CO,Colorado,2019-08-01,4339,304,1,34836.0,1936.0,2.0,21265554.0,1078712.0,309082.0,0.0016381421335178946,0.0017947329778476553,6.470774745860322e-06
CO,Colorado,2019-09-01,4343,282,0,39179.0,2218.0,2.0,21265554.0,1078712.0,309082.0,0.0018423691195630267,0.0020561558599514976,6.470774745860322e-06
CO,Colorado,2019-10-01,4572,323,0,43756.0,2541.0,2.0,21265554.0,1078712.0,309082.0,0.002057599816115771,0.0023555870334250476,6.470774745860322e-06
CO,Colorado,2019-11-01,4671,352,1,48426.0,2893.0,3.0,21265554.0,1078712.0,309082.0,0.0022772037822292334,0.0026819021203064396,9.706162118790482e-06
CO,Colorado,2019-12-01,4375,401,1,52801.0,3294.0,4.0,21265554.0,1078712.0,309082.0,0.002482935549198483,0.0030536417505321162,1.2941549491720644e-05
CO,Colorado,2020-01-01,5374,507,0,58166.0,3801.0,4.0,21265554.0,1078712.0,309082.0,0.0027352214760076317,0.003523646719420939,1.2941549491720644e-05
CO,Colorado,2020-02-01,4496,484,1,62667.0,4285.0,5.0,21265554.0,1078712.0,309082.0,0.0029468783178655963,0.003972329963882853,1.6176936864650805e-05
CO,Colorado,2020-03-01,13030,1038,1,75695.0,5323.0,6.0,21265554.0,1078712.0,309082.0,0.0035595122515971133,0.00493458865758423,1.9412324237580964e-05
CO,Colorado,2020-04-01,12285,1760,0,87972.0,7082.0,6.0,21265554.0,1078712.0,309082.0,0.004136830858015738,0.006565237060494367,1.9412324237580964e-05
CO,Colorado,2020-05-01,13025,2789,0,101005.0,9871.0,6.0,21265554.0,1078712.0,309082.0,0.004749699913766648,0.009150727905131304,1.9412324237580964e-05
CO,Colorado,2020-06-01,9795,1878,2,110793.0,11748.0,8.0,21265554.0,1078712.0,309082.0,0.005209974778931223,0.010890766024666454,2.588309898344129e-05
CO,Colorado,2020-07-01,9617,1505,2,120415.0,13254.0,10.0,21265554.0,1078712.0,309082.0,0.005662443593051937,0.01228687545888059,3.235387372930161e-05
CO,Colorado,2020-08-01,9581,1448,1,129994.0,14700.0,11.0,21265554.0,1078712.0,309082.0,0.0061128903578058676,0.0136273630032854,3.558926110223177e-05
CO,Colorado,2020-09-01,9682,1397,2,139671.0,16098.0,13.0,21265554.0,1078712.0,309082.0,0.006567945514139909,0.014923353035842746,4.2060035848092094e-05
CO,Colorado,2020-10-01,9700,1400,1,149366.0,17496.0,14.0,21265554.0,1078712.0,309082.0,0.007023847109743767,0.016219343068400092,4.529542322102225e-05
CO,Colorado,2020-11-01,12017,1319,2,161389.0,18816.0,16.0,21265554.0,1078712.0,309082.0,0.007589221517577205,0.017443024644205312,5.176619796688258e-05
CO,Colorado,2020-12-01,9794,1203,5,171167.0,20018.0,21.0,21265554.0,1078712.0,309082.0,0.008049026138702994,0.018557316503385518,6.794313483153339e-05
CO,Colorado,2021-01-01,9493,1521,1,180682.0,21542.0,22.0,21265554.0,1078712.0,309082.0,0.008496463341608688,0.019970112504542455,7.117852220446354e-05
CO,Colorado,2021-02-01,7706,951,5,188388.0,22493.0,27.0,21265554.0,1078712.0,309082.0,0.00885883339789784,0.020851719458020307,8.735545906911434e-05
CO,Colorado,2021-03-01,7331,1443,3,195723.0,23936.0,30.0,21265554.0,1078712.0,309082.0,0.009203757400348,0.022189425907934646,9.706162118790482e-05
CO,Colorado,2021-04-01,7372,1468,6,203095.0,25404.0,36.0,21265554.0,1078712.0,309082.0,0.00955042130574167,0.023550308145269545,0.00011647394542548579
CO,Colorado,2021-05-01,9877,2099,7,212976.0,27504.0,43.0,21265554.0,1078712.0,309082.0,0.010015069440466963,0.02549707428859603,0.00013912165703599692
CO,Colorado,2021-06-01,10973,2146,5,223948.0,29650.0,48.0,21265554.0,1078712.0,309082.0,0.010531021199823904,0.027486483880776333,0.0001552985939006477
CO,Colorado,2021-07-01,10186,1832,10,234135.0,31482.0,58.0,21265554.0,1078712.0,309082.0,0.011010058802136074,0.029184805582954488,0.00018765246762994934
CO,Colorado,2021-08-01,9715,1502,9,243852.0,32984.0,67.0,21265554.0,1078712.0,309082.0,0.011466994934625264,0.030577206891181336,0.0002167709539863208
CO,Colorado,2021-09-01,9180,1379,3,253032.0,34363.0,70.0,21265554.0,1078712.0,309082.0,0.011898678962231598,0.03185558332529906,0.00022647711610511128
CO,Colorado,2021-10-01,8383,1010,6,261415.0,35373.0,76.0,21265554.0,1078712.0,309082.0,0.012292884539946619,0.032791885137089416,0.0002458894403426922
CO,Colorado,2021-11-01,8090,998,4,269498.0,36369.0,80.0,21265554.0,1078712.0,309082.0,0.012672982796498037,0.03371520850792427,0.0002588309898344129
CO,Colorado,2021-12-01,8279,1569,14,277777.0,37938.0,94.0,21265554.0,1078712.0,309082.0,0.013062297836209675,0.0351697209264382,0.0003041264130554351
CO,Colorado,2022-01-01,11685,2259,21,289462.0,40197.0,115.0,21265554.0,1078712.0,309082.0,0.013611777995532117,0.0372638850777594,0.00037206954788696853
CO,Colorado,2022-02-01,9692,1847,11,299154.0,42044.0,126.0,21265554.0,1078712.0,309082.0,0.01406753851792434,0.03897611225238989,0.00040765880898920026
CO,Colorado,2022-03-01,9184,1638,23,308338.0,43682.0,149.0,21265554.0,1078712.0,309082.0,0.014499410643146188,0.040494589844184546,0.000482072718566594
CO,Colorado,2022-04-01,7696,1151,24,316034.0,44833.0,173.0,21265554.0,1078712.0,309082.0,0.014861310455396553,0.04156160309702683,0.0005597220155169178
CO,Colorado,2022-05-01,8775,1612,23,324809.0,46445.0,196.0,21265554.0,1078712.0,309082.0,0.01527394959943202,0.04305597786990411,0.0006341359250943116
CO,Colorado,2022-06-01,8895,1545,51,333706.0,47990.0,247.0,21265554.0,1078712.0,309082.0,0.015692325720740686,0.04448824153249431,0.0007991406811137498
CO,Colorado,2022-07-01,8428,1235,41,342134.0,49225.0,288.0,21265554.0,1078712.0,309082.0,0.01608864739663025,0.04563312543106965,0.0009317915634038863
CO,Colorado,2022-08-01,9294,1787,47,351428.0,51012.0,335.0,21265554.0,1078712.0,309082.0,0.016525692206278756,0.0472897307158908,0.001083854769931604
CO,Colorado,2022-09-01,8797,1564,36,360218.0,52576.0,371.0,21265554.0,1078712.0,309082.0,0.016939036716372403,0.048739607976920625,0.0012003287153570896
CO,Colorado,2022-10-01,8037,1238,29,368052.0,53769.0,399.0,21265554.0,1078712.0,309082.0,0.017307425896358027,0.049845556552629434,0.0012909195617991343
CO,Colorado,2022-11-01,8241,1415,24,376510.0,55231.0,424.0,21265554.0,1078712.0,309082.0,0.01770515830436395,0.051200876600983394,0.0013718042461223882
CO,Colorado,2022-12-01,7966,1512,27,384476.0,56743.0,451.0,21265554.0,1078712.0,309082.0,0.01807975470566156,0.052602548224178466,0.0014591597051915027
CO,Colorado,2023-01-01,10328,1858,40,394791.0,58599.0,491.0,21265554.0,1078712.0,309082.0,0.018564811431670204,0.05432311868228035,0.001588575200108709
CO,Colorado,2023-02-01,7589,1439,33,401473.0,59918.0,523.0,21265554.0,1078712.0,309082.0,0.01887902849838758,0.05554587322658874,0.0016921075960424743
CO,Colorado,2023-03-01,8469,1583,25,410849.0,61621.0,549.0,21265554.0,1078712.0,309082.0,0.019319929309154136,0.057124607865676844,0.0017762276677386584
CO,Colorado,2023-04-01,8608,1151,38,419470.0,62774.0,587.0,21265554.0,1078712.0,309082.0,0.019725326694992287,0.058193475181512765,0.0018991723879100044
CO,Colorado,2023-05-01,9264,1035,32,428734.0,63809.0,619.0,21265554.0,1078712.0,309082.0,0.020160960772524432,0.059152952780723675,0.0020027047838437695
CO,Colorado,2023-06-01,9897,830,45,438631.0,64639.0,664.0,21265554.0,1078712.0,309082.0,0.02062636129771178,0.05992238892308605,0.0021482972156256267
CO,Colorado,2023-07-01,9961,780,48,448592.0,65419.0,712.0,21265554.0,1078712.0,309082.0,0.02109477138474737,0.06064547349060732,0.0023035958095262744
CO,Colorado,2023-08-01,8872,946,38,457464.0,66365.0,750.0,21265554.0,1078712.0,309082.0,0.021511971895959072,0.06152244528660106,0.002426540529697621
CO,Colorado,2023-09-01,8492,1214,67,465956.0,67579.0,817.0,21265554.0,1078712.0,309082.0,0.02191130313369687,0.06264786152374313,0.0026433114836839416
CO,Colorado,2023-10-01,8169,1409,144,474050.0,68986.0,961.0,21265554.0,1078712.0,309082.0,0.02229191865869095,0.06395219483977188,0.003109207265385885
CO,Colorado,2023-11-01,8510,1377,205,482635.0,70365.0,1166.0,21265554.0,1078712.0,309082.0,0.022695623165989467,0.0652305712738896,0.0037724616768365677
CO,Colorado,2023-12-01,8019,1547,264,490654.0,71912.0,1430.0,21265554.0,1078712.0,309082.0,0.02307271186069265,0.06666468899947345,0.00462660394329013
CO,Colorado,2024-01-01,8629,1524,313,499195.0,73434.0,1743.0,21265554.0,1078712.0,309082.0,0.0234743472942205,0.06807563093763673,0.0056392801910172706
CO,Colorado,2024-02-01,7199,1390,378,506482.0,74826.0,2121.0,21265554.0,1078712.0,309082.0,0.023817014125284485,0.06936605878121314,0.006862256617984871
CO,Colorado,2024-03-01,7098,1228,333,513580.0,76054.0,2454.0,21265554.0,1078712.0,309082.0,0.024150793344015396,0.07050445345931074,0.007939640613170615
CO,Colorado,2024-04-01,7666,1020,179,521246.0,77074.0,2633.0,21265554.0,1078712.0,309082.0,0.024511282424149402,0.07145002558606932,0.008518774952925114
CO,Colorado,2024-05-01,9787,1201,148,531033.0,78275.0,2781.0,21265554.0,1078712.0,309082.0,0.0249715102649101,0.0725633904137527,0.008997612284118777
CO,Colorado,2024-06-01,8918,400,113,539951.0,78675.0,2894.0,21265554.0,1078712.0,309082.0,0.025390873898700216,0.07293420301248155,0.009363211057259886
CO,Colorado,2024-07-01,8894,374,114,548745.0,79045.0,3007.0,21265554.0,1078712.0,309082.0,0.025804406506409378,0.07327720466630575,0.009728809830400994
CO,Colorado,2024-08-01,7938,320,79,556683.0,79365.0,3086.0,21265554.0,1078712.0,309082.0,0.026177686224398387,0.07357385474528882,0.009984405432862477
CO,Colorado,2024-09-01,6920,295,83,563703.0,79664.0,3170.0,21265554.0,1078712.0,309082.0,0.02650779753962676,0.07385103716283864,0.01025617797218861
CO,Colorado,2024-10-01,7601,339,79,571304.0,80003.0,3249.0,21265554.0,1078712.0,309082.0,0.02686523003350865,0.07416530084026135,0.010511773574650093
CO,Colorado,2024-11-01,7760,383,91,579064.0,80386.0,3340.0,21265554.0,1078712.0,309082.0,0.02723013940760725,0.07452035390354422,0.010806193825586738
CO,Colorado,2024-12-01,7886,430,101,586950.0,80816.0,3441.0,21265554.0,1078712.0,309082.0,0.027600973856594567,0.07491897744717775,0.011132967950252684
CO,Colorado,2025-01-01,8596,901,190,595546.0,81717.0,3631.0,21265554.0,1078712.0,309082.0,0.02800519563233575,0.07575423282581449,0.011747691551109414
CO,Colorado,2025-02-01,7047,1015,228,602593.0,82732.0,3859.0,21265554.0,1078712.0,309082.0,0.028336576606468846,0.07669516979508896,0.01248535987213749
CO,Colorado,2025-03-01,7365,746,155,609958.0,83478.0,4014.0,21265554.0,1078712.0,309082.0,0.028682911341035365,0.07738673529171827,0.012986844914941667
CO,Colorado,2025-04-01,7082,702,107,617040.0,84180.0,4121.0,21265554.0,1078712.0,309082.0,0.029015938169304218,0.07803751140248741,0.013333031363845194
CO,Colorado,2025-05-01,7524,1338,316,624564.0,85518.0,4437.0,21265554.0,1078712.0,309082.0,0.02936974978408745,0.07927787954523544,0.014355413773691124
CO,Colorado,2025-06-01,7453,1405,335,631897.0,86918.0,4771.0,21265554.0,1078712.0,309082.0,0.02971457973772985,0.08057572364078643,0.015436033156249798
CO,Colorado,2025-07-01,7685,1164,262,639702.0,88087.0,5034.0,21265554.0,1078712.0,309082.0,0.030081605210002995,0.08165942346057149,0.01628694003533043
CO,Colorado,2025-08-01,6676,987,226,646378.0,89074.0,5260.0,21265554.0,1078712.0,309082.0,0.030395540130297098,0.08257440354793494,0.017018137581612646
CT,Connecticut,2019-01-01,1698,38,0,1698.0,38.0,0.0,13224746.0,691336.0,205316.0,0.0001283956606803639,5.496603677517155e-05,0.0
CT,Connecticut,2019-02-01,1843,55,0,3541.0,93.0,0.0,13224746.0,691336.0,205316.0,0.000267755615117296,0.0001345221426339725,0.0
CT,Connecticut,2019-03-01,2523,83,0,6064.0,176.0,0.0,13224746.0,691336.0,205316.0,0.00045853432648158235,0.000254579538748163,0.0
