CSAFP,CBSAFP,GEOID,GEOIDFQ,NAME,NAMELSAD,LSAD,MEMI,MTFCC,ALAND,AWATER,INTPTLAT,INTPTLON,geometry,cbsa_code,lifetime_apps_18plus_share_of_population
318,35340,35340,310M700US35340,"New Iberia, LA","New Iberia, LA Micro Area",M2,2,G3110,1488569313,1205961184,+29.6060126,-091.8427057,"POLYGON ((413988.27507141774 761645.5572880845, 393237.66610147123 741297.0532585444, 413755.735879119 741114.3974620344, 427302.35537950735 724687.5017602233, 428009.9590294761 708264.1754953723, 422864.9376417436 709821.5681253208, 416328.348582408 707868.1087735646, 409817.96110429155 711509.526218895, 404619.2236542996 707561.6245905556, 400520.91332634963 707319.4896936711, 397360.8585096166 710001.3291075415, 396539.20386708644 713604.5032490593, 383817.54217139987 720864.824024338, 383234.64096234814 730562.0134826129, 387209.7765536714 734638.8633406984, 388906.0947048518 759011.2411119902, 386076.6777585834 775598.0103438447, 389749.18452026736 785755.0979272672, 394036.6894140196 785918.0955066446, 395176.4383357211 784259.4814808713, 397066.88033852534 785511.4981467584, 402704.8006752741 783110.9526927687, 404204.93141950225 786082.9040567043, 408024.51392662444 788567.2649345325, 407477.2936597094 790489.1049394625, 411111.1414945321 792211.4325572985, 417714.56636532786 790928.4343711967, 422409.42453127063 786641.5605596348, 423742.0857637976 782851.732001004, 432638.45439640875 783295.5723707976, 434385.3417999727 786151.1883517213, 448437.97974255605 787188.922041599, 455462.81577866623 787295.8614548635, 458242.3555587799 784126.0062610683, 460082.10848367744 785275.0248662248, 458979.59836898494 781006.8698392517, 456722.6971244934 780790.8033383298, 457282.2332425258 777625.2220444693, 421867.0793179857 773036.5281656865, 413988.27507141774 761645.5572880845))",,1e-06
406,35380,35380,310M700US35380,"New Orleans-Metairie, LA","New Orleans-Metairie, LA Metro Area",M1,1,G3110,6108620522,11436153730,+29.2824470,-089.5760676,"POLYGON ((489145.7749694617 795035.903723617, 515093.5860866344 802373.2490011159, 515730.61220505537 808496.3418607787, 521603.7104833163 806037.226524517, 524820.2247778955 807044.0559321373, 529390.0556221224 815485.283668355, 545101.1929976075 818858.0310933421, 560862.6551157355 812622.9029639742, 561587.9571589216 807692.7245341927, 570134.9790163939 804417.3331378625, 576005.5567887306 805482.021611937, 585806.4854029076 810222.5821035497, 591129.2063874794 809611.4286128003, 596234.299673295 806681.6612390978, 601231.6785354374 808872.2834038422, 604078.5486330984 807207.0971319494, 606889.4377092931 809007.4845485912, 616872.9961413841 805627.8852909035, 632181.3694367538 810910.1722503059, 647550.1450047712 812544.6744717717, 654726.0360699312 816413.8854731446, 663459.780593611 811888.9734126193, 686884.6821009052 810251.1309442566, 696941.199630449 792805.5997091663, 697997.5247620277 781207.3356269903, 696149.5488448786 771101.6551898154, 693425.7730892415 763952.1349172398, 685673.1671706238 751892.123251697, 673200.5407334649 736321.0644539378, 666934.7695645556 733426.6657809307, 664974.3621770685 730106.6975578305, 665790.2330782849 724828.4808954858, 673097.4255928529 715679.8652233979, 688225.4639752335 710351.9795071455, 689361.9195968687 707543.2571598443, 688812.733994204 698033.4398754383, 681832.56043063 693110.5828669561, 680767.0857536077 686634.2187019977, 671642.9553106836 674721.47913489, 668181.2097999587 673663.8587568338, 664746.7262092439 674679.6664798721, 659473.2197839608 680592.0626017909, 655196.2662192659 679248.2778645261, 645782.3678502241 666793.5473779755, 641914.5609329317 664707.9573774282, 637770.8894475318 665684.3180915205, 635092.0174434565 669380.7900871774, 637104.0321299736 677613.2125111673, 635806.6642048071 692287.3974634474, 632151.2070264384 697688.3616447254, 626957.8696984855 700398.1347376478, 621349.9249631689 701424.1788727598, 580820.5607251568 691727.4622114972, 575580.7818719486 686917.2908673555, 574853.2294615031 696444.7150659633, 582898.9119738718 710195.9495533752, 578991.4364353643 715572.9249221629, 579731.4432750597 724528.4501590693, 576932.2271528903 727725.4197662553, 568260.0318951424 728922.5391889411, 562482.9097418532 736850.1138666292, 566162.3554728382 741144.5906566386, 565122.9480495818 750984.7887890113, 560509.589032653 752265.7114778658, 546045.6843397466 751827.6171622168, 543577.4279068642 758966.9741365395, 534164.7694915099 763109.7044552895, 532726.0328515718 767917.1417412312, 527053.202732572 772470.180247202, 514315.4189177497 771533.7462503329, 503465.41022039246 774554.6260206638, 502905.1652459002 772921.2949507955, 493252.66940320353 772147.6722207975, 493018.1948671611 775501.6396451541, 490567.59405447374 775306.084587547, 490307.7862055701 780117.878555643, 486990.7616881126 779877.5961012805, 486640.3945107832 786316.7302602291, 485007.9724192974 786201.2020341152, 484788.1189284615 789640.2227298897, 489145.7749694617 795035.903723617))",,1e-06
184,35420,35420,310M700US35420,"New Philadelphia-Dover, OH","New Philadelphia-Dover, OH Micro Area",M2,2,G3110,1469987543,10363043,+40.4474395,-081.4711663,"POLYGON ((1215542.1315690933 2053456.8209845114, 1226264.8085209366 2054925.90806036, 1227420.9531563558 2045438.210412695, 1232169.9090708022 2045996.9915399048, 1235815.1875329427 2016905.788951994, 1230864.210567751 2016234.0580266386, 1232129.422348133 2006199.6968906685, 1208301.4151816769 2003349.9413043386, 1206325.4892708363 2019686.7556904426, 1198284.5734218173 2018763.4213051957, 1197311.2929076005 2027018.7324078316, 1200601.1861665554 2027400.6525910946, 1197580.1047856598 2048296.7653682567, 1213681.912550704 2053317.3664965783, 1214285.9817558134 2054765.9790413019, 1216329.6910674672 2054458.0937463744, 1215542.1315690933 2053456.8209845114))",35420,0.18504855192299538
,35440,35440,310M700US35440,"Newport, OR","Newport, OR Micro Area",M2,2,G3110,2540733353,553145247,+44.6410607,-123.9112121,"POLYGON ((-2170122.3764833505 2701273.527200906, -2172080.6837234963 2693499.926500922, -2173577.505637022 2693936.8752888506, -2174032.772182486 2692378.0829495727, -2180291.395454771 2694126.725605251, -2181220.166241695 2690994.082029949, -2178089.676298098 2690151.9724721974, -2179122.6187958852 2686666.278767901, -2210702.743133721 2695465.5432657325, -2204304.5981686423 2708567.027482304, -2201135.0360637507 2720044.1369385333, -2196704.140960377 2726875.8005663017, -2197218.7553003435 2730079.236164749, -2195062.1701058964 2733107.633965979, -2195197.0398556306 2737145.9668538608, -2189121.671632672 2753697.1765765655, -2182706.591750243 2762938.0611278033, -2178841.5016479176 2775060.5823890204, -2150869.8742717127 2766652.8215443743, -2160671.8919384857 2734105.5118846497, -2159127.757242774 2733634.3026538165, -2159689.8292531595 2731730.658210137, -2151974.517210373 2729420.004941421, -2158302.306602269 2706392.475127738, -2160787.5870506517 2698568.0090456894, -2170122.3764833505 2701273.527200906))",35440,0.06417026356873909
315,35460,35460,310M700US35460,"Newport, TN","Newport, TN Micro Area",M2,2,G3110,1129584562,17932684,+35.9161980,-083.1192242,"POLYGON ((1154398.8093891044 1493866.9231520277, 1147216.259718371 1490006.0458150054, 1144432.3840944695 1485180.4021117806, 1137604.1900872737 1482936.5656339123, 1135404.0983935539 1491867.4600082093, 1135723.8833721823 1495055.213832687, 1136384.3467177073 1494156.1761031458, 1137238.0256625619 1495514.8136888822, 1131371.8555831525 1502120.603804856, 1133131.5689129564 1504533.3198737334, 1133185.612946605 1515565.068999178, 1134788.85920786 1514736.0534800726, 1134146.67635515 1518659.8593227405, 1135745.4061499273 1521034.0815406828, 1134114.6299545423 1524305.6352766484, 1136594.1950428535 1524550.3040899474, 1134154.996228031 1528808.7546347077, 1136214.8923266972 1528964.2868031121, 1135952.544509365 1532148.336697898, 1140342.840240751 1529974.4080092395, 1138549.508688445 1535031.7449640553, 1140040.519558574 1536240.0466449466, 1140755.516583828 1532765.5945049096, 1145658.3397098642 1528987.906696909, 1146991.7632358607 1530220.168109793, 1151481.890293461 1527459.1455812184, 1167637.762522018 1513190.4191727177, 1167604.5839689784 1511150.1262977698, 1165944.8809129037 1510963.151355064, 1168835.360277966 1505916.3150812723, 1166823.6336343337 1504396.8836158062, 1167628.9387011565 1501511.1869657512, 1165277.5210502844 1499231.9415116904, 1164378.2654625787 1495330.3619080563, 1161625.2865670067 1492930.5944998641, 1154398.8093891044 1493866.9231520277))",35460,0.20444030223346538
359,35580,35580,310M700US35580,"New Ulm, MN","New Ulm, MN Micro Area",M2,2,G3110,1582765944,18533953,+44.2465415,-094.7336472,"POLYGON ((129612.30074514457 2364912.648329061, 130139.60140933629 2347556.8410197897, 71791.08227541958 2346705.7874513054, 71030.03888005528 2366066.2166838157, 90225.68027538022 2366338.1873406814, 89973.2610881347 2390388.340869543, 94033.5294435588 2388903.950271692, 97137.334232934 2384716.11842878, 103606.48664686538 2382788.45548797, 103749.39947996005 2379884.901822572, 105115.57696601984 2380579.884316652, 105128.10707462944 2379257.861126581, 108042.34308294415 2379317.5028178813, 109413.42965689703 2377714.0029713917, 119924.18573484352 2375367.0515650124, 123124.92256807115 2372479.50882837, 126381.69227987902 2365876.16957079, 129612.30074514457 2364912.648329061))",,1e-06
408,35620,35620,310M700US35620,"New York-Newark-Jersey City, NY-NJ","New York-Newark-Jersey City, NY-NJ Metro Area",M1,1,G3110,15901539239,6489875476,+40.7354255,-073.8077300,"POLYGON ((1841635.1216189535 2156690.7486737156, 1846082.3533221649 2137503.326368979, 1845065.8299389502 2114498.001140912, 1848384.0739632098 2073510.968422083, 1839347.6181705568 2039751.5874366516, 1833998.7253472058 2038517.230832262, 1830870.7139476198 2041320.0260380383, 1826408.3068210604 2039430.7338520866, 1822118.5811022145 2044419.800626153, 1823147.8385337442 2049891.5009650262, 1818727.2773289462 2069255.9158373936, 1789896.3099910642 2109657.3520609825, 1793388.810836525 2110792.126692938, 1794902.482353739 2114748.85182357, 1799324.0812234026 2118777.7005400346, 1798503.1495817692 2122153.669428, 1785719.2314745802 2125034.8578962493, 1784197.1920571795 2131558.1370651633, 1781451.5472579927 2131706.253599304, 1776255.013898477 2128700.583090454, 1772897.7565754713 2133560.3545096624, 1768134.828711649 2131618.086936222, 1769449.717251347 2128275.9395183027, 1764073.1473002082 2126231.6055115336, 1765942.8680054736 2123085.0342196464, 1758948.5282496351 2120930.315769711, 1755575.077385655 2126692.13033416, 1747396.2092437963 2127363.9180062064, 1743714.6696951725 2140528.5586339375, 1739117.263123088 2143021.250013402, 1734732.2055749788 2141051.8121661805, 1732425.3702257175 2142191.2706605, 1735284.42765447 2148585.859815426, 1747775.5209135308 2160790.1879679943, 1751297.6894796318 2169652.2380933748, 1755577.0622879178 2174134.0088743917, 1757557.3479152035 2180335.61218568, 1756757.1207756344 2182678.2962214183, 1759073.5145291544 2186328.7842147625, 1738402.5771316085 2202823.40561077, 1736527.6248698505 2201835.7877675327, 1741972.3200223816 2210553.1511617843, 1744397.895631737 2225061.470492722, 1749445.1092543786 2234078.6155624986, 1753971.8478374921 2236456.49564421, 1796732.9120117438 2221667.5257371264, 1812610.7833452963 2246360.368466131, 1813530.456224203 2254553.343180095, 1809626.7705891856 2258720.00116743, 1812213.5624509186 2264997.4885317, 1843733.8417119512 2276999.307234768, 1848122.858204622 2251371.5911821495, 1855809.3961815855 2243707.184136494, 1838897.8129386017 2226741.934150076, 1847082.0347502923 2218516.3178276625, 1847358.4772080695 2215780.34018803, 1852121.6480861458 2212665.7471947167, 1967510.007322823 2277258.6798625374, 1978426.6908581608 2285643.2617261913, 1980377.332854816 2285465.6994215962, 1993124.7771574506 2274852.806861463, 1997507.9812181871 2262479.976384787, 1996146.7158697015 2257557.583759287, 1956157.2019043432 2223089.5029397486, 1890224.969947916 2175836.002938959, 1885813.9196010258 2175407.684246598, 1873696.1401527054 2168274.7025279845, 1849086.259995992 2163742.423565254, 1843821.9457456772 2160143.6745540705, 1841635.1216189535 2156690.7486737156))",35620,0.21736277346420085
515,35660,35660,310M700US35660,"Niles, MI","Niles, MI Metro Area",M1,1,G3110,1470581606,2625411979,+41.7913818,-086.7425435,"POLYGON ((800057.523195728 2179322.2324545537, 805397.7088863386 2125560.153387714, 724742.7501874646 2117718.2684574146, 729590.3319297042 2171467.1695531397, 800057.523195728 2179322.2324545537))",,1e-06
536,35700,35700,310M700US35700,"Nogales, AZ","Nogales, AZ Micro Area",M2,2,G3110,3201899628,3068237,+31.5257330,-110.8452278,"POLYGON ((-1365848.4723080962 1021607.8693045137, -1423493.7291383164 1030578.3380714313, -1449092.1103942727 1045278.8880055709, -1447435.6847087226 1055756.8015362062, -1428452.8679146913 1052722.0013332819, -1424884.4424928976 1075172.480671194, -1358432.62912491 1065333.9455475188, -1365848.4723080962 1021607.8693045137))",35700,0.141241306915103
,35740,35740,310M700US35740,"Norfolk, NE","Norfolk, NE Micro Area",M2,2,G3110,4075329036,19560833,+42.0431301,-097.4879515,"POLYGON ((-83748.55697465698 2121493.171469295, -84211.23698377132 2082609.1570022996, -151278.3070944489 2083532.1646029023, -149957.60704884713 2161307.0239223083, -111796.49794995235 2160786.060314204, -112423.13192733885 2121892.014260266, -83748.55697465698 2121493.171469295))",35740,0.17071903290211415
,35820,35820,310M700US35820,"North Platte, NE","North Platte, NE Micro Area",M2,2,G3110,8119233860,29601198,+41.1413441,-100.6973524,"POLYGON ((-390946.35710054054 2052742.9968557386, -388873.5246850605 2091445.2478804213, -350917.33946340287 2089653.6381072016, -353785.0547488361 1973285.7266430263, -439556.1564011609 1977288.4009759468, -437048.3827395096 2055326.1644998782, -390946.35710054054 2052742.9968557386))",35820,0.21166257784487638
412,35840,35840,310M700US35840,"North Port-Bradenton-Sarasota, FL","North Port-Bradenton-Sarasota, FL Metro Area",M1,1,G3110,3363845753,1659650684,+27.3290555,-082.4145331,"POLYGON ((1328416.637706343 602967.1864824848, 1377383.162938595 610175.6321601036, 1386971.382158104 543150.4638875001, 1367432.2570692298 540384.1454307614, 1368790.1848020444 530816.7772487509, 1338060.9774004875 526620.4783139293, 1325228.0242628185 546827.1034212598, 1305215.1431176632 567786.2318899042, 1293783.1661704893 585325.3410832827, 1309030.1855589207 590405.8902534645, 1328416.637706343 602967.1864824848))",35840,0.18481624391169588
,35900,35900,310M700US35900,"North Wilkesboro, NC","North Wilkesboro, NC Micro Area",M2,2,G3110,1952016296,6854041,+36.2088833,-081.1660949,"POLYGON ((1334636.9642036592 1550627.1615562376, 1328899.0717433912 1546960.3324555599, 1313011.0411234915 1544381.459070459, 1305786.1029311328 1539169.3966081124, 1303645.3620767347 1542323.820227648, 1298848.3019165734 1543295.3411208063, 1297343.619814565 1546585.0925543196, 1294043.753010248 1546106.87601505, 1292917.2687535007 1548013.843148798, 1287288.2953969552 1547938.4878580822, 1284389.3424485342 1549759.603826186, 1287941.2394892287 1553143.4420858144, 1290880.8527651415 1560158.8060492063, 1288258.2682253735 1565714.7965624207, 1289846.6531571352 1565435.9408084715, 1291982.6315804105 1567735.2320824561, 1292938.7111291199 1571162.7517889084, 1296344.5537413347 1569784.0058883457, 1297261.0262224164 1570829.6630636863, 1297149.8046166976 1578715.595088728, 1298828.2157234948 1580861.4129709937, 1306718.8685612727 1581395.8626818887, 1312620.462378632 1589854.0579965776, 1315138.6005433605 1587978.7566762504, 1318428.8952303154 1591706.9316121005, 1320326.2619361468 1589415.5343035026, 1323410.4570360854 1589126.6077025232, 1325619.104329071 1585182.4683149967, 1329545.2663813557 1586143.4913551412, 1330337.3024880765 1589203.0026596035, 1340314.5057018688 1582227.1310089696, 1343989.6489472361 1552107.849105969, 1334636.9642036592 1550627.1615562376))",35900,0.17523469770935035
184,35940,35940,310M700US35940,"Norwalk, OH","Norwalk, OH Micro Area",M2,2,G3110,1274906337,8626249,+41.1450798,-082.5946410,"POLYGON ((1090012.6290696862 2107045.5794849293, 1131185.5334879528 2112162.0192799754, 1135157.776799755 2088099.3892201982, 1126877.9457075775 2086861.9277683, 1128367.2654009291 2078882.005658207, 1095535.1857452965 2074648.8107190111, 1090012.6290696862 2107045.5794849293))",,1e-06
405,35980,35980,310M700US35980,"Norwich-New London-Willimantic, CT","Norwich-New London-Willimantic, CT Metro Area",M1,1,G3110,1549172294,216453476,+41.4847688,-072.1016655,"POLYGON ((1978426.6908581608 2285643.2617261913, 1954959.0123478924 2270401.2959503313, 1946893.5935712005 2292573.9245672817, 1944838.1870510287 2291158.400034007, 1940547.476454484 2301791.424910593, 1932194.7571757531 2298553.2106869062, 1927679.4987484147 2304260.267229764, 1931687.5959149462 2307431.559567258, 1934173.4777871824 2306453.805680709, 1934539.4355499553 2308018.5731529025, 1938205.2181403853 2309420.154946571, 1936662.0605488315 2313430.2636656133, 1941173.5358294172 2317759.341638073, 1940108.2847784115 2319967.1209999733, 1942292.7104879806 2323017.1565378224, 1940857.8186826766 2324268.919029105, 1945640.492662947 2325746.5267353626, 1945639.8090643284 2328715.2099574218, 1951614.032339498 2329066.4352634656, 1953334.9375623963 2319796.5649803793, 1967540.9184447497 2320278.1260191617, 1972752.6332771026 2322422.6701904447, 1977985.4265006038 2309180.131937764, 1983877.440266509 2309645.488073546, 1986018.772799438 2299912.035235877, 1982611.727828168 2298219.8354715286, 1985143.9282474061 2290239.719548929, 1983238.7724149656 2287907.964424317, 1980880.131718783 2288555.511594167, 1980377.332854816 2285465.6994215962, 1978426.6908581608 2285643.2617261913))",,1e-06
