ZIP,CBSA,STATE_NAME
50657,47940,IA
50658,47940,IA
50658,99999,IA
50659,99999,IA
50660,47940,IA
50660,99999,IA
50661,99999,IA
50662,99999,IA
50664,47940,IA
50664,99999,IA
50665,99999,IA
50665,47940,IA
50666,47940,IA
50666,99999,IA
50667,47940,IA
50668,47940,IA
50669,99999,IA
50669,47940,IA
50670,47940,IA
50670,99999,IA
50671,99999,IA
50672,47940,IA
50672,99999,IA
50673,47940,IA
50674,99999,IA
50674,47940,IA
50675,47940,IA
50675,99999,IA
50676,47940,IA
50677,99999,IA
50677,47940,IA
50680,47940,IA
50681,99999,IA
50682,99999,IA
50701,47940,IA
50702,47940,IA
50703,47940,IA
50704,47940,IA
50707,47940,IA
50801,99999,IA
50830,99999,IA
50831,99999,IA
50833,99999,IA
50835,99999,IA
50836,99999,IA
50837,99999,IA
50839,99999,IA
50840,99999,IA
50841,99999,IA
50842,99999,IA
50843,99999,IA
50845,99999,IA
50846,99999,IA
50847,99999,IA
50848,99999,IA
50849,99999,IA
50851,99999,IA
50853,99999,IA
50854,99999,IA
50857,99999,IA
50858,99999,IA
50858,19780,IA
50859,99999,IA
50860,99999,IA
50861,99999,IA
50862,99999,IA
50863,99999,IA
50864,99999,IA
50947,19780,IA
51001,30180,IA
51002,99999,IA
51002,44740,IA
51003,30180,IA
51003,99999,IA
51004,43580,IA
51005,99999,IA
51005,44740,IA
51006,43580,IA
51006,99999,IA
51007,43580,IA
51008,30180,IA
51009,99999,IA
51010,99999,IA
51011,99999,IA
51012,99999,IA
51014,99999,IA
51015,43580,IA
51016,43580,IA
51016,99999,IA
51018,99999,IA
51018,43580,IA
51019,43580,IA
51019,99999,IA
51020,99999,IA
51020,44740,IA
51022,30180,IA
51022,99999,IA
51023,99999,IA
51023,30180,IA
51024,30180,IA
51025,99999,IA
51026,43580,IA
51026,99999,IA
51027,99999,IA
51027,30180,IA
51028,30180,IA
51028,43580,IA
51029,99999,IA
51030,43580,IA
51031,30180,IA
51031,99999,IA
51033,43980,IA
51033,44740,IA
51034,99999,IA
51034,43580,IA
51035,30180,IA
51035,99999,IA
51036,30180,IA
51036,99999,IA
51037,99999,IA
51038,30180,IA
51039,43580,IA
51040,99999,IA
51041,30180,IA
51041,99999,IA
51044,43580,IA
51045,30180,IA
51046,99999,IA
51047,99999,IA
51047,43980,IA
51047,44740,IA
51048,30180,IA
51048,99999,IA
51048,43580,IA
51049,99999,IA
51050,99999,IA
51050,30180,IA
51051,99999,IA
51052,43580,IA
51053,44740,IA
51053,99999,IA
51054,43580,IA
51055,99999,IA
51055,43580,IA
51056,43580,IA
51056,99999,IA
51058,99999,IA
51058,43980,IA
51060,99999,IA
51061,99999,IA
51061,43580,IA
51062,30180,IA
51063,43580,IA
51063,99999,IA
51101,43580,IA
51102,43580,IA
51103,30180,IA
51103,43580,IA
51104,43580,IA
51105,43580,IA
51106,43580,IA
51108,30180,IA
51108,43580,IA
51109,30180,IA
51109,43580,IA
51111,43580,IA
51201,99999,IA
51230,99999,IA
51231,99999,IA
51232,99999,IA
51234,99999,IA
51235,99999,IA
51237,99999,IA
51238,99999,IA
51239,99999,IA
51240,99999,IA
51241,99999,IA
51242,99999,IA
51243,99999,IA
51244,99999,IA
51245,99999,IA
51246,99999,IA
51247,99999,IA
51248,99999,IA
51249,99999,IA
51250,99999,IA
51301,44020,IA
51301,43980,IA
51331,44020,IA
51333,43980,IA
51333,44020,IA
51334,44020,IA
51334,99999,IA
51338,44020,IA
51338,43980,IA
51340,43980,IA
51341,43980,IA
51342,99999,IA
51343,43980,IA
51345,44020,IA
51345,99999,IA
51346,43980,IA
51346,99999,IA
51347,44020,IA
51347,99999,IA
51350,99999,IA
51351,44020,IA
51351,43980,IA
51354,99999,IA
51355,44020,IA
51357,43980,IA
51358,99999,IA
51358,43980,IA
51360,44020,IA
51363,44020,IA
51364,44020,IA
51364,43980,IA
51364,99999,IA
51365,99999,IA
51366,43980,IA
51366,44740,IA
51366,99999,IA
51401,16140,IA
51430,16140,IA
51431,99999,IA
51432,99999,IA
51433,16140,IA
51433,99999,IA
51436,16140,IA
51436,99999,IA
51439,99999,IA
51440,99999,IA
51440,16140,IA
51441,99999,IA
51442,99999,IA
51443,16140,IA
51443,99999,IA
51444,16140,IA
51445,99999,IA
51446,99999,IA
51447,99999,IA
51448,99999,IA
51449,16140,IA
51449,99999,IA
51450,99999,IA
51451,16140,IA
51452,16140,IA
51453,16140,IA
51453,99999,IA
51454,99999,IA
51455,16140,IA
51455,99999,IA
51458,99999,IA
51459,16140,IA
51460,99999,IA
51461,99999,IA
51462,99999,IA
51462,16140,IA
51463,99999,IA
51463,16140,IA
51465,99999,IA
51466,99999,IA
51466,16140,IA
51467,99999,IA
51467,16140,IA
51501,36540,IA
51503,36540,IA
51510,36540,IA
51520,99999,IA
51521,99999,IA
51521,36540,IA
51523,99999,IA
51523,36540,IA
51525,36540,IA
51526,36540,IA
51527,99999,IA
51528,99999,IA
51529,36540,IA
51529,99999,IA
51530,99999,IA
51531,99999,IA
51532,36540,IA
51532,99999,IA
51533,99999,IA
51533,36540,IA
51534,36540,IA
51535,99999,IA
51535,36540,IA
51536,36540,IA
51537,99999,IA
51540,36540,IA
51541,99999,IA
51541,36540,IA
51542,36540,IA
51543,99999,IA
51544,99999,IA
51544,36540,IA
51545,36540,IA
51545,99999,IA
51546,36540,IA
51548,36540,IA
51549,36540,IA
51549,99999,IA
51550,36540,IA
51551,99999,IA
51551,36540,IA
51552,36540,IA
51552,99999,IA
51553,36540,IA
51554,36540,IA
51555,36540,IA
51556,36540,IA
51557,36540,IA
51558,36540,IA
51558,99999,IA
51559,36540,IA
51560,36540,IA
51561,36540,IA
51561,99999,IA
51562,36540,IA
51562,99999,IA
51563,99999,IA
51563,36540,IA
51564,36540,IA
51565,36540,IA
51565,99999,IA
51566,36540,IA
51566,99999,IA
51570,99999,IA
51570,36540,IA
51571,36540,IA
51572,99999,IA
51573,99999,IA
51575,36540,IA
51576,36540,IA
51577,36540,IA
51577,99999,IA
51578,99999,IA
51579,36540,IA
51601,99999,IA
51603,99999,IA
51630,99999,IA
51631,99999,IA
51632,99999,IA
51636,99999,IA
51637,99999,IA
51638,99999,IA
51639,99999,IA
51640,99999,IA
51645,99999,IA
51645,36540,IA
51646,99999,IA
51647,99999,IA
51648,99999,IA
51649,99999,IA
51649,36540,IA
51650,99999,IA
51651,99999,IA
51652,99999,IA
51653,99999,IA
51653,36540,IA
51654,99999,IA
51656,99999,IA
52001,20220,IA
52002,20220,IA
52003,20220,IA
52004,20220,IA
52030,99999,IA
52031,20220,IA
52031,99999,IA
52032,99999,IA
52032,16300,IA
52032,20220,IA
52033,20220,IA
52033,16300,IA
52035,99999,IA
52036,99999,IA
52037,99999,IA
52037,17540,IA
52038,99999,IA
52039,20220,IA
52040,20220,IA
52040,99999,IA
52041,99999,IA
52042,99999,IA
52043,99999,IA
52044,99999,IA
52045,20220,IA
52046,20220,IA
52047,99999,IA
52048,99999,IA
52049,99999,IA
52050,99999,IA
52052,20220,IA
52052,99999,IA
52053,99999,IA
52053,20220,IA
52054,99999,IA
52054,20220,IA
52056,20220,IA
52057,99999,IA
52060,99999,IA
52060,17540,IA
52064,99999,IA
52064,17540,IA
52065,99999,IA
52065,20220,IA
52066,99999,IA
52068,20220,IA
52069,99999,IA
52069,17540,IA
52070,99999,IA
52070,17540,IA
52071,99999,IA
52072,99999,IA
52073,20220,IA
52073,99999,IA
52074,99999,IA
52075,99999,IA
52076,99999,IA
52077,99999,IA
52078,99999,IA
52078,20220,IA
52079,99999,IA
52079,20220,IA
52099,20220,IA
52101,99999,IA
52132,99999,IA
52133,99999,IA
52134,99999,IA
52135,99999,IA
52136,99999,IA
52140,99999,IA
52141,99999,IA
52142,99999,IA
52144,99999,IA
52146,99999,IA
52147,99999,IA
52149,99999,IA
52151,99999,IA
52154,99999,IA
52155,99999,IA
52156,99999,IA
52157,99999,IA
52158,99999,IA
52159,99999,IA
52160,99999,IA
52161,99999,IA
52162,99999,IA
52163,99999,IA
52164,99999,IA
52165,99999,IA
52166,99999,IA
52168,99999,IA
52169,99999,IA
52170,99999,IA
52171,99999,IA
52172,99999,IA
52175,99999,IA
52201,99999,IA
52201,26980,IA
52202,16300,IA
52203,99999,IA
52203,26980,IA
52205,16300,IA
52206,16300,IA
52207,99999,IA
52207,17540,IA
52208,99999,IA
52208,16300,IA
52209,99999,IA
52209,16300,IA
52210,16300,IA
52210,99999,IA
52211,99999,IA
52212,16300,IA
52213,16300,IA
52214,16300,IA
52215,99999,IA
52216,16300,IA
52216,99999,IA
52217,99999,IA
52218,99999,IA
52218,16300,IA
52219,16300,IA
52220,99999,IA
52221,99999,IA
52222,99999,IA
52223,99999,IA
52224,99999,IA
52224,16300,IA
52225,99999,IA
52225,16300,IA
52227,16300,IA
52227,26980,IA
52228,26980,IA
52228,16300,IA
52229,16300,IA
52231,99999,IA
52232,99999,IA
52233,16300,IA
52235,26980,IA
52236,26980,IA
52236,99999,IA
52237,20220,IA
52237,99999,IA
52237,16300,IA
52240,26980,IA
52241,26980,IA
52242,26980,IA
52243,26980,IA
52244,26980,IA
52245,26980,IA
52246,26980,IA
52247,26980,IA
52248,26980,IA
52248,99999,IA
52249,16300,IA
52251,99999,IA
52252,16300,IA
52253,26980,IA
52253,16300,IA
52253,99999,IA
52254,17540,IA
52255,99999,IA
52255,17540,IA
52257,16300,IA
52301,16300,IA
52301,99999,IA
52302,16300,IA
52305,16300,IA
52306,99999,IA
52306,16300,IA
52307,99999,IA
52308,99999,IA
52309,17540,IA
52309,99999,IA
52309,16300,IA
52310,99999,IA
52310,16300,IA
52312,16300,IA
52313,16300,IA
52314,16300,IA
52314,26980,IA
52315,16300,IA
52316,99999,IA
52317,26980,IA
52318,99999,IA
52318,16300,IA
52320,99999,IA
52320,16300,IA
52321,16300,IA
52322,99999,IA
52322,26980,IA
52323,16300,IA
52323,99999,IA
52323,17540,IA
52324,16300,IA
52325,99999,IA
52325,26980,IA
52326,99999,IA
52327,99999,IA
52327,26980,IA
52328,16300,IA
52329,99999,IA
52330,99999,IA
52332,16300,IA
52333,26980,IA
52333,16300,IA
52333,99999,IA
52334,99999,IA
52335,99999,IA
52336,16300,IA
52337,99999,IA
52338,26980,IA
52338,16300,IA
52339,99999,IA
52340,26980,IA
52341,16300,IA
52342,99999,IA
52344,16300,IA
52345,16300,IA
52346,16300,IA
52347,99999,IA
52348,99999,IA
52349,16300,IA
52351,16300,IA
52352,16300,IA
52352,99999,IA
52353,26980,IA
52354,16300,IA
52355,99999,IA
52356,26980,IA
52356,99999,IA
52358,26980,IA
52358,99999,IA
52359,26980,IA
52361,99999,IA
52362,16300,IA
52401,16300,IA
52402,16300,IA
52403,16300,IA
52404,26980,IA
52404,16300,IA
52405,16300,IA
52406,16300,IA
52408,16300,IA
52409,16300,IA
52410,16300,IA
52411,16300,IA
52498,16300,IA
52499,16300,IA
52501,36820,IA
52501,36900,IA
52501,99999,IA
52530,36900,IA
52531,99999,IA
52531,36900,IA
52533,99999,IA
52533,36900,IA
52534,36820,IA
52535,99999,IA
52536,99999,IA
52536,36900,IA
52537,36900,IA
52537,99999,IA
52540,99999,IA
52540,26980,IA
52542,99999,IA
52543,36820,IA
52544,99999,IA
52548,36900,IA
52549,99999,IA
52550,99999,IA
52550,36820,IA
52551,99999,IA
52552,36900,IA
52552,99999,IA
52553,36900,IA
52553,99999,IA
52553,36820,IA
52554,36900,IA
52554,99999,IA
52555,99999,IA
52556,99999,IA
52560,99999,IA
52561,99999,IA
52561,36820,IA
52561,36900,IA
52562,99999,IA
52563,36900,IA
52563,99999,IA
52565,99999,IA
52566,36900,IA
52567,99999,IA
52568,99999,IA
52569,99999,IA
52570,99999,IA
52571,99999,IA
52572,99999,IA
52573,99999,IA
52574,99999,IA
52576,99999,IA
52577,36820,IA
52580,99999,IA
52581,99999,IA
52583,99999,IA
52584,99999,IA
52585,99999,IA
52585,26980,IA
52586,99999,IA
52586,36820,IA
52588,99999,IA
52590,99999,IA
52591,99999,IA
52593,99999,IA
52594,99999,IA
52595,36820,IA
52601,15460,IA
52619,22800,IA
52620,99999,IA
52621,26980,IA
52621,99999,IA
52623,99999,IA
52623,15460,IA
52624,22800,IA
52625,22800,IA
52626,99999,IA
52626,22800,IA
52627,22800,IA
52630,99999,IA
52630,22800,IA
52631,22800,IA
52632,22800,IA
52635,99999,IA
52637,15460,IA
52637,99999,IA
52638,15460,IA
52639,22800,IA
52640,15460,IA
52640,99999,IA
52641,99999,IA
52641,26980,IA
52644,99999,IA
52644,15460,IA
52645,99999,IA
52645,15460,IA
52646,15460,IA
52646,99999,IA
52647,99999,IA
52648,22800,IA
52649,99999,IA
52649,22800,IA
52650,15460,IA
52651,99999,IA
52652,99999,IA
52653,99999,IA
52654,26980,IA
52654,99999,IA
52655,15460,IA
52656,22800,IA
52656,99999,IA
52657,22800,IA
52658,22800,IA
52658,15460,IA
52659,99999,IA
52660,15460,IA
52701,17540,IA
52720,34700,IA
52720,99999,IA
52721,99999,IA
52722,19340,IA
52726,19340,IA
52726,34700,IA
52727,17540,IA
52728,19340,IA
52729,17540,IA
52730,17540,IA
52731,17540,IA
52731,99999,IA
52732,17540,IA
52737,99999,IA
52738,99999,IA
52738,26980,IA
52739,34700,IA
52739,99999,IA
52742,17540,IA
52745,17540,IA
52745,19340,IA
52746,19340,IA
52747,99999,IA
52747,34700,IA
52747,19340,IA
52748,19340,IA
52749,34700,IA
52750,17540,IA
52751,17540,IA
52752,99999,IA
52753,19340,IA
52754,99999,IA
52754,34700,IA
52755,34700,IA
52755,99999,IA
52755,26980,IA
52756,17540,IA
52756,19340,IA
52757,17540,IA
52758,19340,IA
52759,34700,IA
52760,99999,IA
52760,34700,IA
52761,99999,IA
52761,34700,IA
52765,19340,IA
52765,99999,IA
52765,17540,IA
52766,34700,IA
52766,26980,IA
52767,19340,IA
52768,19340,IA
52769,19340,IA
52769,34700,IA
52771,17540,IA
52772,99999,IA
52773,19340,IA
52773,34700,IA
52774,17540,IA
52776,34700,IA
52776,26980,IA
52776,99999,IA
52777,17540,IA
52777,99999,IA
52778,99999,IA
52778,34700,IA
52801,19340,IA
52802,19340,IA
52803,19340,IA
52804,19340,IA
52805,19340,IA
52806,19340,IA
52807,19340,IA
52808,19340,IA
52809,19340,IA
53001,43100,WI
53002,33340,WI
53003,13180,WI
53004,33340,WI
53004,43100,WI
53005,33340,WI
53006,22540,WI
53006,13180,WI
53007,33340,WI
53008,33340,WI
53010,33340,WI
53010,22540,WI
53010,13180,WI
53011,43100,WI
53011,22540,WI
53012,33340,WI
53013,33340,WI
53013,43100,WI
53014,22540,WI
53014,31820,WI
53014,11540,WI
53015,43100,WI
53015,31820,WI
53016,13180,WI
53017,33340,WI
53018,33340,WI
53019,22540,WI
53020,43100,WI
53020,11540,WI
53020,31820,WI
53021,33340,WI
53021,43100,WI
53022,33340,WI
53023,43100,WI
53023,22540,WI
53024,33340,WI
53026,43100,WI
53027,33340,WI
53027,13180,WI
53029,33340,WI
53031,43100,WI
53032,13180,WI
53033,33340,WI
53034,13180,WI
53035,13180,WI
53036,48020,WI
53036,33340,WI
53036,13180,WI
53037,33340,WI
53038,48020,WI
53039,13180,WI
53040,43100,WI
53040,22540,WI
53040,33340,WI
53042,31820,WI
53042,43100,WI
53042,11540,WI
53044,43100,WI
53045,33340,WI
53046,33340,WI
53047,13180,WI
53048,13180,WI
53048,22540,WI
53049,11540,WI
53049,22540,WI
53050,13180,WI
53051,33340,WI
53052,33340,WI
53056,33340,WI
53057,22540,WI
53058,33340,WI
53059,13180,WI
53060,33340,WI
53061,31820,WI
53061,43100,WI
53061,22540,WI
53061,11540,WI
53063,31820,WI
53064,33340,WI
53065,22540,WI
53065,13180,WI
53066,33340,WI
53066,13180,WI
53066,48020,WI
53069,33340,WI
53070,43100,WI
53072,33340,WI
53073,43100,WI
53074,33340,WI
53075,43100,WI
53075,33340,WI
53076,33340,WI
53078,13180,WI
53079,22540,WI
53079,11540,WI
53079,43100,WI
53080,33340,WI
53081,43100,WI
53082,43100,WI
53083,43100,WI
53085,43100,WI
53086,33340,WI
53088,11540,WI
53089,33340,WI
53090,33340,WI
53091,13180,WI
53091,33340,WI
53092,33340,WI
53093,43100,WI
53094,13180,WI
53094,48020,WI
53095,33340,WI
53097,33340,WI
53098,13180,WI
53098,48020,WI
53099,13180,WI
53101,28450,WI
53102,28450,WI
53103,33340,WI
53104,28450,WI
53105,48580,WI
53105,28450,WI
53105,39540,WI
53108,33340,WI
53108,39540,WI
53109,28450,WI
53110,33340,WI
53114,27500,WI
53114,48580,WI
53115,48580,WI
53118,48020,WI
53118,33340,WI
53119,48580,WI
53119,33340,WI
53119,48020,WI
53120,39540,WI
53120,48580,WI
53121,48580,WI
53122,33340,WI
53125,48580,WI
53126,33340,WI
53126,39540,WI
53127,33340,WI
53128,28450,WI
53128,48580,WI
53129,33340,WI
53130,33340,WI
53132,33340,WI
53137,48020,WI
53138,39540,WI
53139,39540,WI
53139,28450,WI
53140,28450,WI
53141,28450,WI
53142,28450,WI
53143,28450,WI
53144,28450,WI
53144,39540,WI
53146,33340,WI
53147,48580,WI
53148,48580,WI
53149,48580,WI
53149,33340,WI
53149,39540,WI
53150,33340,WI
53150,39540,WI
53151,33340,WI
53152,28450,WI
53153,33340,WI
53154,33340,WI
53156,48580,WI
53156,48020,WI
53157,48580,WI
53158,28450,WI
53159,28450,WI
53167,39540,WI
53168,28450,WI
53170,28450,WI
53171,28450,WI
53172,33340,WI
53176,48580,WI
53177,28450,WI
53177,39540,WI
53178,33340,WI
53178,48020,WI
53179,28450,WI
53181,28450,WI
53182,39540,WI
53182,28450,WI
53183,33340,WI
53184,48580,WI
53185,33340,WI
53185,39540,WI
53186,33340,WI
53187,33340,WI
53188,33340,WI
53189,33340,WI
53190,48580,WI
53190,27500,WI
53190,48020,WI
53191,48580,WI
53192,28450,WI
53194,28450,WI
53195,48580,WI
53201,33340,WI
53202,33340,WI
53203,33340,WI
53204,33340,WI
53205,33340,WI
53206,33340,WI
53207,33340,WI
53208,33340,WI
53209,33340,WI
53210,33340,WI
53211,33340,WI
53212,33340,WI
53213,33340,WI
53214,33340,WI
53215,33340,WI
53216,33340,WI
53217,33340,WI
53218,33340,WI
53219,33340,WI
53220,33340,WI
53221,33340,WI
53222,33340,WI
53223,33340,WI
53224,33340,WI
53225,33340,WI
53226,33340,WI
53227,33340,WI
53228,33340,WI
53233,33340,WI
53234,33340,WI
53235,33340,WI
53237,33340,WI
53259,33340,WI
53263,33340,WI
53274,33340,WI
53278,33340,WI
53293,33340,WI
53295,33340,WI
53401,39540,WI
53402,39540,WI
53403,28450,WI
53403,39540,WI
53404,39540,WI
53405,39540,WI
53406,39540,WI
53408,39540,WI
53501,27500,WI
53502,31540,WI
53502,27500,WI
53503,31540,WI
53504,99999,WI
53504,31540,WI
53505,48580,WI
53505,27500,WI
53506,31540,WI
53507,31540,WI
53508,31540,WI
53510,99999,WI
53511,27500,WI
53512,27500,WI
53515,31540,WI
53516,31540,WI
53516,99999,WI
53517,31540,WI
53518,38420,WI
53518,99999,WI
53520,31540,WI
53520,27500,WI
53521,31540,WI
53521,27500,WI
53522,31540,WI
53522,99999,WI
53523,48020,WI
53523,31540,WI
53525,27500,WI
53525,48580,WI
53526,31540,WI
53527,31540,WI
53528,31540,WI
53529,31540,WI
53530,99999,WI
53531,31540,WI
53532,31540,WI
53533,31540,WI
53534,48020,WI
53534,31540,WI
53534,27500,WI
53535,31540,WI
53536,31540,WI
53536,27500,WI
53537,27500,WI
53538,27500,WI
53538,48020,WI
53540,99999,WI
53541,99999,WI
53543,31540,WI
53543,38420,WI
53544,31540,WI
53545,27500,WI
53546,27500,WI
53547,27500,WI
53548,27500,WI
53549,48020,WI
53550,31540,WI
53551,48020,WI
53553,31540,WI
53554,38420,WI
53554,31540,WI
53555,31540,WI
53556,99999,WI
53556,12660,WI
53557,13180,WI
53558,31540,WI
53559,31540,WI
53559,48020,WI
53560,31540,WI
53561,12660,WI
53561,31540,WI
53562,31540,WI
53563,48020,WI
53563,27500,WI
53565,99999,WI
53565,31540,WI
53566,31540,WI
53569,38420,WI
53569,31540,WI
53570,31540,WI
53571,31540,WI
53572,31540,WI
53573,99999,WI
53573,31540,WI
53573,38420,WI
53574,31540,WI
53575,31540,WI
53576,27500,WI
53577,12660,WI
53578,31540,WI
53578,12660,WI
53579,13180,WI
53580,31540,WI
53581,99999,WI
53582,31540,WI
53583,12660,WI
53583,31540,WI
53584,99999,WI
53585,27500,WI
53585,48580,WI
53586,99999,WI
53587,99999,WI
53588,12660,WI
53588,31540,WI
53588,99999,WI
53589,31540,WI
53589,27500,WI
53590,31540,WI
53593,31540,WI
53594,48020,WI
53594,31540,WI
53594,13180,WI
53595,31540,WI
53596,31540,WI
53597,31540,WI
53598,31540,WI
53599,99999,WI
53701,31540,WI
53702,31540,WI
53703,31540,WI
53704,31540,WI
53705,31540,WI
53706,31540,WI
53707,31540,WI
53708,31540,WI
53711,31540,WI
53713,31540,WI
53714,31540,WI
53715,31540,WI
53716,31540,WI
53717,31540,WI
53718,31540,WI
53719,31540,WI
53725,31540,WI
53726,31540,WI
53744,31540,WI
53777,31540,WI
53783,31540,WI
53784,31540,WI
53788,31540,WI
53792,31540,WI
53801,38420,WI
53802,38420,WI
53803,99999,WI
53804,38420,WI
53805,99999,WI
53805,38420,WI
53806,38420,WI
53807,99999,WI
53807,38420,WI
53808,38420,WI
53809,38420,WI
53810,38420,WI
53811,99999,WI
53811,38420,WI
53812,38420,WI
53813,38420,WI
53816,38420,WI
53817,38420,WI
53818,38420,WI
53818,31540,WI
53818,99999,WI
53820,38420,WI
53821,38420,WI
53821,99999,WI
53824,38420,WI
53825,38420,WI
53826,99999,WI
53827,38420,WI
53901,31540,WI
53901,12660,WI
53901,99999,WI
53910,99999,WI
53911,31540,WI
53913,31540,WI
53913,12660,WI
53916,13180,WI
53919,99999,WI
53919,22540,WI
53920,99999,WI
53922,13180,WI
53923,31540,WI
53923,99999,WI
53924,12660,WI
53924,99999,WI
53925,13180,WI
53925,31540,WI
53926,99999,WI
53926,31540,WI
53928,31540,WI
53929,29100,WI
53929,43890,WI
53929,99999,WI
53930,99999,WI
53931,22540,WI
53932,31540,WI
53932,13180,WI
53933,13180,WI
53934,99999,WI
53935,31540,WI
53936,99999,WI
53937,12660,WI
53937,99999,WI
53939,99999,WI
53940,12660,WI
53941,99999,WI
53941,12660,WI
53942,12660,WI
53943,12660,WI
53944,99999,WI
53944,12660,WI
53946,13180,WI
53946,22540,WI
53946,99999,WI
53947,99999,WI
53948,99999,WI
53949,99999,WI
53950,99999,WI
53951,12660,WI
53952,99999,WI
53953,99999,WI
53954,31540,WI
53954,99999,WI
53955,31540,WI
53956,13180,WI
53956,31540,WI
53956,99999,WI
53957,31540,WI
53958,12660,WI
53959,12660,WI
53960,31540,WI
53961,12660,WI
53962,99999,WI
53963,22540,WI
53963,13180,WI
53964,99999,WI
53965,31540,WI
53965,12660,WI
53965,99999,WI
53968,12660,WI
53968,99999,WI
53968,29100,WI
53969,31540,WI
54001,99999,WI
54002,33460,WI
54003,33460,WI
54004,99999,WI
54004,39960,WI
54005,99999,WI
54005,33460,WI
54005,39960,WI
54005,32860,WI
54006,99999,WI
54007,99999,WI
54007,33460,WI
54009,99999,WI
54011,33460,WI
54013,33460,WI
54013,32860,WI
54014,33460,WI
54015,33460,WI
54016,33460,WI
54017,99999,WI
54017,33460,WI
54020,33460,WI
54020,99999,WI
54021,33460,WI
54022,33460,WI
54023,33460,WI
54024,99999,WI
54025,33460,WI
54025,99999,WI
54026,33460,WI
54026,99999,WI
54027,33460,WI
54027,32860,WI
54028,33460,WI
54082,33460,WI
54101,24580,WI
54102,31940,WI
54103,31940,WI
54103,27020,WI
54103,99999,WI
54104,99999,WI
54104,24580,WI
54104,31940,WI
54106,43020,WI
54106,11540,WI
54107,11540,WI
54107,43020,WI
54110,24580,WI
54110,11540,WI
54110,31820,WI
54111,43020,WI
54111,24580,WI
54112,24580,WI
54112,31940,WI
54113,11540,WI
54114,24580,WI
54114,31940,WI
54115,24580,WI
54115,11540,WI
54119,31940,WI
54120,27020,WI
54120,31940,WI
54121,27020,WI
54123,11540,WI
54124,24580,WI
54124,43020,WI
54125,31940,WI
54126,31820,WI
54126,24580,WI
54127,43020,WI
54128,43020,WI
54129,11540,WI
54130,11540,WI
54130,24580,WI
54135,43020,WI
54136,11540,WI
54137,43020,WI
54137,24580,WI
54138,24580,WI
54139,24580,WI
54139,31940,WI
54140,11540,WI
54141,24580,WI
54143,31940,WI
54149,24580,WI
54150,43020,WI
54151,27020,WI
54151,31940,WI
54152,11540,WI
54153,24580,WI
54153,31940,WI
54154,43020,WI
54154,24580,WI
54155,24580,WI
54155,11540,WI
54156,31940,WI
54157,31940,WI
54157,24580,WI
54159,31940,WI
54160,11540,WI
54161,24580,WI
54161,31940,WI
54162,43020,WI
54162,24580,WI
54165,43020,WI
54165,24580,WI
54165,11540,WI
54166,43020,WI
54169,11540,WI
54170,43020,WI
54170,99999,WI
54170,11540,WI
54171,24580,WI
54173,24580,WI
54174,43020,WI
54174,24580,WI
54175,24580,WI
54177,31940,WI
54180,24580,WI
54180,11540,WI
54201,99999,WI
54201,24580,WI
54202,99999,WI
54204,99999,WI
54205,99999,WI
54205,24580,WI
54207,31820,WI
54208,31820,WI
54208,24580,WI
54209,99999,WI
54210,99999,WI
54211,99999,WI
54212,99999,WI
54213,24580,WI
54213,99999,WI
54214,31820,WI
54215,31820,WI
54216,31820,WI
54216,24580,WI
54217,99999,WI
54217,24580,WI
54220,31820,WI
54226,99999,WI
54227,24580,WI
54227,31820,WI
54228,31820,WI
54229,24580,WI
54230,31820,WI
54230,24580,WI
54232,31820,WI
54234,99999,WI
54235,99999,WI
54240,31820,WI
54241,24580,WI
54241,31820,WI
54245,31820,WI
54246,99999,WI
54247,31820,WI
54301,24580,WI
54302,24580,WI
54303,24580,WI
54304,24580,WI
54305,24580,WI
54307,24580,WI
54308,24580,WI
54311,24580,WI
54313,24580,WI
54313,11540,WI
54324,24580,WI
54344,24580,WI
54401,48140,WI
54402,48140,WI
54403,48140,WI
54405,99999,WI
54405,48140,WI
54406,44620,WI
54407,44620,WI
54408,99999,WI
54408,43020,WI
54408,48140,WI
54409,48140,WI
54409,99999,WI
54409,43020,WI
54410,49220,WI
54411,48140,WI
54411,99999,WI
54412,49220,WI
54412,48140,WI
54413,49220,WI
54413,99999,WI
54414,43020,WI
54414,48140,WI
54414,99999,WI
54415,49220,WI
54416,43020,WI
54417,48140,WI
54418,99999,WI
54420,99999,WI
54420,49220,WI
54421,99999,WI
54421,48140,WI
54422,99999,WI
54423,44620,WI
54424,99999,WI
54425,48140,WI
54425,99999,WI
54426,48140,WI
54427,48140,WI
54427,43020,WI
54428,99999,WI
54429,48140,WI
54430,99999,WI
54433,99999,WI
54433,20740,WI
54435,99999,WI
54436,99999,WI
54437,99999,WI
54440,48140,WI
54441,49220,WI
54442,99999,WI
54443,48140,WI
54443,49220,WI
54443,44620,WI
54446,99999,WI
54447,99999,WI
54448,48140,WI
54449,48140,WI
54449,49220,WI
54449,99999,WI
54450,43020,WI
54451,48140,WI
54451,99999,WI
54452,48140,WI
54452,99999,WI
54454,48140,WI
54454,49220,WI
54454,44620,WI
54455,44620,WI
54455,48140,WI
54456,99999,WI
54457,49220,WI
54457,99999,WI
54458,44620,WI
54459,99999,WI
54460,99999,WI
54462,99999,WI
54463,99999,WI
54464,99999,WI
54465,99999,WI
54466,49220,WI
54466,99999,WI
54467,44620,WI
54469,49220,WI
54470,99999,WI
54471,48140,WI
54473,44620,WI
